source_url,source_title,target_name,target_label,relationship_type
https://www.who.int/publications/i/item/9789240081789,WHO guideline for non-surgical management of chronic primary low back pain in adults in primary and community care settings,"low back pain WHO Team Ageing and Health (AAH) , Guidelines Review Committee, Maternal, Newborn, Child & Adolescent Health & Ageing (MCA) Editors World Health Organization Number of pages 242 Reference numbers ISBN",Equipment,REQUIRES_EQUIPMENT
https://www.who.int/publications/i/item/9789240081789,WHO guideline for non-surgical management of chronic primary low back pain in adults in primary and community care settings,978-92-4-008178-9 Copyright Regions Africa Americas Eastern Mediterranean Europe South-East Asia Western Pacific Policies Cybersecurity Ethics Information disclosure Permissions and licensing Preventing sexual exploitation Terms of use About us Careers Frequently asked questions Library Procurement Publications Contact us Newsletters Report misconduct Privacy policy © 2026 WHO,Equipment,REQUIRES_EQUIPMENT
https://www.who.int/publications/i/item/9789240081789,WHO guideline for non-surgical management of chronic primary low back pain in adults in primary and community care settings,WHO guideline for non-surgical management of chronic primary low back pain in adults in primary and community care settings Skip to main content Global Regions WHO Regional websites Africa Americas South-East Asia Europe Eastern Mediterranean Western Pacific When autocomplete results are available use up and down arrows to review and enter to select.,Outcome,HAS_OUTCOME
https://www.who.int/publications/i/item/9789240081789,WHO guideline for non-surgical management of chronic primary low back pain in adults in primary and community care settings,"low back pain WHO Team Ageing and Health (AAH) , Guidelines Review Committee, Maternal, Newborn, Child & Adolescent Health & Ageing (MCA) Editors World Health Organization Number of pages 242 Reference numbers ISBN",Outcome,HAS_OUTCOME
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"It does so by working with the person and their family to address underlying health conditions and their symptoms, modifying their environment to better suit their needs, using assistive products, educating to strengthen self-management, and adapting tasks so that they can be performed more safely and independently.",Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,speech and language training to improve a person’s communication after a brain injury,Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"physical exercise training to improve muscle strength, voluntary movements and balance in persons with stroke or Parkinson disease",Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,educating a person with heart disease on how to exercise safely,Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"positioning and splinting techniques to assist with skin healing, reduce swelling, and to regain movement after burn surgery",Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"Social skills training for persons with schizophrenia, autism spectrum disorders or disorders of intellectual disability. training a person with vision loss in the use of a white cane",Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"Rehabilitation can be provided in many different places, such as inpatient or outpatient hospital settings, outpatient physio- or occupational therapy practices, and community settings such as an individual’s home, a school or a workplace.",Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,WHO response A health system strengthening approach is needed to ensure that rehabilitation services can reach all who need them.,Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,WHO’s work is guided by the resolution on Strengthening rehabilitation in health systems adopted at the Seventy-sixth World Health Assembly implemented through the Rehabilitation 2030 initiative as requested by the resolution.,Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,Rehabilitation workforce Rehabilitation competency framework Guide for rehabilitation workforce evaluation Strengthening rehabilitation research and evidence Rehabilitation Need Estimator Health Policy and Systems Research Agenda for Rehabilitation WHO bulletin.,Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"Strengthening rehabilitation in emergencies Strengthening rehabilitation in health emergency preparedness, readiness, response and resilience: policy brief Minimum technical standards and recommendations for rehabilitation in emergency medical teams .",Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"WHO is also working to strengthen rehabilitation advocacy, through the World Rehabilitation Alliance .",Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,A Call for Action Resolution on strengthening rehabilitation in health systems Rehabilitation in health systems,Exercise,DESCRIBES_EXERCISE
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"Rehabilitation helps a child, adult or older person to be as independent as possible in everyday activities and enables participation in education, work, recreation and meaningful life roles such as taking care of family.",Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"Globally, an estimated 2.4 billion people are currently living with a health condition that may benefit from rehabilitation.",Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,The need for rehabilitation worldwide is predicted to increase due to changes in the health and characteristics of the population.,Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,Rehabilitation is an important part of universal health coverage and is a key strategy for achieving Sustainable Development Goal 3 . “Ensure healthy lives and promote well-being for all at all ages”.,Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,Overview Rehabilitation is defined as “a set of interventions designed to optimize functioning and reduce disability in individuals with health conditions in interaction with their environment”.,Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"Put simply, rehabilitation helps a child, adult or older person to be as independent as possible in everyday activities and enables participation in education, work, recreation and meaningful life roles such as taking care of family.",Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"Together, these strategies can help an individual; overcome difficulties with thinking, seeing, hearing, communicating, eating or moving around.",Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,speech and language training to improve a person’s communication after a brain injury,Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"physical exercise training to improve muscle strength, voluntary movements and balance in persons with stroke or Parkinson disease",Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,modifying an older person’s home environment to improve their safety and independence at home and to reduce their risk of falls,Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"positioning and splinting techniques to assist with skin healing, reduce swelling, and to regain movement after burn surgery",Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,prescribing medicine to reduce spasticity for a child with cerebral palsy,Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"and working with a patient in intensive care to improve their breathing, prevent complications and speed their recovery after critical illness Rehabilitation is highly person-centred, meaning that the interventions selected for each individual are targeted to their goals and preferences.",Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"The benefits of rehabilitation Rehabilitation can reduce the impact of a broad range of health conditions, including diseases (acute or chronic), illnesses or injuries.",Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"It complements other health interventions, such as medical and surgical interventions, helping to facilitate recovery and achieve the best outcome possible.",Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"In addition, rehabilitation can help to prevent, reduce or manage complications associated with many health conditions, such as in the context of spinal cord injury, stroke, or fractures.",Benefit,HAS_BENEFIT
https://www.who.int/news-room/fact-sheets/detail/rehabilitation,Rehabilitation,"Rehabilitation helps to minimize or slow down the disabling effects of chronic health conditions, such as cardiovascular disease, cancer and diabetes by equipping people with self-management strategies and the assistive products they require, or by addressing pain or other complications.",Benefit,HAS_BENEFIT
